Supplier Key: 1, Name: Supplier#000000001, Nation: PERU, Balance: 5755.940000
Supplier Key: 1029, Name: Supplier#000001029, Nation: ETHIOPIA, Balance: 8476.390000
Supplier Key: 1030, Name: Supplier#000001030, Nation: FRANCE, Balance: -278.320000
Supplier Key: 1031, Name: Supplier#000001031, Nation: INDIA, Balance: 6240.690000
Supplier Key: 1032, Name: Supplier#000001032, Nation: ETHIOPIA, Balance: 360.760000
Supplier Key: 1033, Name: Supplier#000001033, Nation: CANADA, Balance: 293.520000
Supplier Key: 1034, Name: Supplier#000001034, Nation: FRANCE, Balance: 3184.540000
Supplier Key: 1035, Name: Supplier#000001035, Nation: GERMANY, Balance: 5609.670000
Supplier Key: 1036, Name: Supplier#000001036, Nation: INDONESIA, Balance: 9759.450000
Supplier Key: 1037, Name: Supplier#000001037, Nation: INDIA, Balance: 4176.780000
Supplier Key: 1038, Name: Supplier#000001038, Nation: MOZAMBIQUE, Balance: 6071.990000
Supplier Key: 1039, Name: Supplier#000001039, Nation: FRANCE, Balance: 2973.470000
Supplier Key: 1040, Name: Supplier#000001040, Nation: INDIA, Balance: 63.960000
Supplier Key: 1041, Name: Supplier#000001041, Nation: EGYPT, Balance: 5829.160000
Supplier Key: 1042, Name: Supplier#000001042, Nation: INDONESIA, Balance: 2741.250000
Supplier Key: 1043, Name: Supplier#000001043, Nation: FRANCE, Balance: 2156.880000
Supplier Key: 1044, Name: Supplier#000001044, Nation: KENYA, Balance: 3654.820000
Supplier Key: 1045, Name: Supplier#000001045, Nation: CHINA, Balance: 530.420000
Supplier Key: 1046, Name: Supplier#000001046, Nation: SAUDI ARABIA, Balance: 2713.800000
Supplier Key: 1047, Name: Supplier#000001047, Nation: SAUDI ARABIA, Balance: 2753.840000
Supplier Key: 1048, Name: Supplier#000001048, Nation: INDONESIA, Balance: 4694.020000
Supplier Key: 1049, Name: Supplier#000001049, Nation: PERU, Balance: 9408.380000
Supplier Key: 1050, Name: Supplier#000001050, Nation: KENYA, Balance: -249.590000
Supplier Key: 1051, Name: Supplier#000001051, Nation: JAPAN, Balance: 5098.670000
Supplier Key: 1052, Name: Supplier#000001052, Nation: EGYPT, Balance: 1410.150000
Supplier Key: 1053, Name: Supplier#000001053, Nation: SAUDI ARABIA, Balance: 4399.630000
Supplier Key: 1054, Name: Supplier#000001054, Nation: SAUDI ARABIA, Balance: 566.830000
Supplier Key: 1055, Name: Supplier#000001055, Nation: MOROCCO, Balance: 9722.620000
Supplier Key: 1056, Name: Supplier#000001056, Nation: VIETNAM, Balance: 1093.160000
Supplier Key: 1057, Name: Supplier#000001057, Nation: INDONESIA, Balance: 649.870000
Supplier Key: 1058, Name: Supplier#000001058, Nation: SAUDI ARABIA, Balance: 8230.120000
Supplier Key: 1059, Name: Supplier#000001059, Nation: IRAN, Balance: 7741.100000
Supplier Key: 1060, Name: Supplier#000001060, Nation: MOROCCO, Balance: 5771.630000
Supplier Key: 1061, Name: Supplier#000001061, Nation: IRAN, Balance: 3751.590000
Supplier Key: 1062, Name: Supplier#000001062, Nation: SAUDI ARABIA, Balance: 9940.760000
Supplier Key: 1063, Name: Supplier#000001063, Nation: MOZAMBIQUE, Balance: 4454.440000
Supplier Key: 1064, Name: Supplier#000001064, Nation: IRAQ, Balance: 8750.120000
Supplier Key: 1065, Name: Supplier#000001065, Nation: INDONESIA, Balance: 2283.850000
Supplier Key: 1066, Name: Supplier#000001066, Nation: JAPAN, Balance: 3573.660000
Supplier Key: 1067, Name: Supplier#000001067, Nation: JORDAN, Balance: 471.790000
Supplier Key: 1068, Name: Supplier#000001068, Nation: ETHIOPIA, Balance: 7253.770000
Supplier Key: 1069, Name: Supplier#000001069, Nation: CHINA, Balance: -878.430000
Supplier Key: 1070, Name: Supplier#000001070, Nation: CHINA, Balance: 7087.970000
Supplier Key: 1071, Name: Supplier#000001071, Nation: MOROCCO, Balance: 6519.700000
Supplier Key: 1072, Name: Supplier#000001072, Nation: PERU, Balance: 3583.120000
Supplier Key: 1073, Name: Supplier#000001073, Nation: UNITED KINGDOM, Balance: 5516.460000
Supplier Key: 1074, Name: Supplier#000001074, Nation: UNITED KINGDOM, Balance: 5093.890000
Supplier Key: 1075, Name: Supplier#000001075, Nation: IRAN, Balance: 8972.500000
Supplier Key: 1076, Name: Supplier#000001076, Nation: ARGENTINA, Balance: -127.820000
Supplier Key: 1077, Name: Supplier#000001077, Nation: MOROCCO, Balance: 5587.720000
Supplier Key: 1078, Name: Supplier#000001078, Nation: UNITED STATES, Balance: 3780.290000
Supplier Key: 1079, Name: Supplier#000001079, Nation: KENYA, Balance: 8365.190000
Supplier Key: 1080, Name: Supplier#000001080, Nation: VIETNAM, Balance: 836.520000
Supplier Key: 1081, Name: Supplier#000001081, Nation: MOROCCO, Balance: -656.190000
Supplier Key: 1082, Name: Supplier#000001082, Nation: INDONESIA, Balance: 2283.430000
Supplier Key: 1083, Name: Supplier#000001083, Nation: SAUDI ARABIA, Balance: 7512.720000
Supplier Key: 1084, Name: Supplier#000001084, Nation: ARGENTINA, Balance: 6342.390000
Supplier Key: 1085, Name: Supplier#000001085, Nation: BRAZIL, Balance: 4643.300000
Supplier Key: 1086, Name: Supplier#000001086, Nation: UNITED STATES, Balance: 3889.840000
Supplier Key: 1087, Name: Supplier#000001087, Nation: BRAZIL, Balance: 1551.910000
Supplier Key: 1088, Name: Supplier#000001088, Nation: ETHIOPIA, Balance: -20.280000
Supplier Key: 1089, Name: Supplier#000001089, Nation: PERU, Balance: 9024.460000
Supplier Key: 1090, Name: Supplier#000001090, Nation: VIETNAM, Balance: 4126.630000
Supplier Key: 1091, Name: Supplier#000001091, Nation: JORDAN, Balance: -764.860000
Supplier Key: 1092, Name: Supplier#000001092, Nation: ROMANIA, Balance: 1911.170000
Supplier Key: 1093, Name: Supplier#000001093, Nation: IRAQ, Balance: -935.130000
Supplier Key: 1094, Name: Supplier#000001094, Nation: GERMANY, Balance: 175.680000
Supplier Key: 1095, Name: Supplier#000001095, Nation: EGYPT, Balance: 2506.960000
Supplier Key: 1096, Name: Supplier#000001096, Nation: INDONESIA, Balance: 2476.220000
Supplier Key: 1097, Name: Supplier#000001097, Nation: ALGERIA, Balance: 2856.300000
Supplier Key: 1098, Name: Supplier#000001098, Nation: KENYA, Balance: -111.220000
Supplier Key: 1099, Name: Supplier#000001099, Nation: RUSSIA, Balance: 9651.400000
Supplier Key: 1100, Name: Supplier#000001100, Nation: JORDAN, Balance: 3224.520000
Supplier Key: 1101, Name: Supplier#000001101, Nation: IRAN, Balance: 6509.110000
Supplier Key: 1102, Name: Supplier#000001102, Nation: IRAN, Balance: 1710.290000
Supplier Key: 1103, Name: Supplier#000001103, Nation: JAPAN, Balance: -121.340000
Supplier Key: 1104, Name: Supplier#000001104, Nation: ROMANIA, Balance: 4584.370000
Supplier Key: 1105, Name: Supplier#000001105, Nation: MOZAMBIQUE, Balance: 3430.480000
Supplier Key: 1106, Name: Supplier#000001106, Nation: CHINA, Balance: 3079.790000
Supplier Key: 1107, Name: Supplier#000001107, Nation: PERU, Balance: 5050.340000
Supplier Key: 1108, Name: Supplier#000001108, Nation: GERMANY, Balance: 3145.860000
Supplier Key: 1109, Name: Supplier#000001109, Nation: GERMANY, Balance: 4370.660000
Supplier Key: 1110, Name: Supplier#000001110, Nation: ARGENTINA, Balance: 8684.910000
Supplier Key: 1111, Name: Supplier#000001111, Nation: JORDAN, Balance: 6387.920000
Supplier Key: 1112, Name: Supplier#000001112, Nation: UNITED KINGDOM, Balance: -244.960000
Supplier Key: 1113, Name: Supplier#000001113, Nation: MOROCCO, Balance: 5843.590000
Supplier Key: 1114, Name: Supplier#000001114, Nation: ETHIOPIA, Balance: 3309.300000
Supplier Key: 1115, Name: Supplier#000001115, Nation: UNITED KINGDOM, Balance: 1322.800000
Supplier Key: 1116, Name: Supplier#000001116, Nation: EGYPT, Balance: -737.920000
Supplier Key: 1117, Name: Supplier#000001117, Nation: CHINA, Balance: 3620.410000
Supplier Key: 1118, Name: Supplier#000001118, Nation: GERMANY, Balance: 5246.770000
Supplier Key: 1119, Name: Supplier#000001119, Nation: IRAQ, Balance: 4459.620000
Supplier Key: 1120, Name: Supplier#000001120, Nation: SAUDI ARABIA, Balance: 7851.050000
Supplier Key: 1121, Name: Supplier#000001121, Nation: RUSSIA, Balance: 5637.210000
Supplier Key: 1122, Name: Supplier#000001122, Nation: SAUDI ARABIA, Balance: -387.570000
Supplier Key: 1123, Name: Supplier#000001123, Nation: CANADA, Balance: 7091.280000
Supplier Key: 1124, Name: Supplier#000001124, Nation: ARGENTINA, Balance: 7147.220000
Supplier Key: 1125, Name: Supplier#000001125, Nation: MOZAMBIQUE, Balance: 1377.600000
Supplier Key: 1126, Name: Supplier#000001126, Nation: JAPAN, Balance: 7243.050000
Supplier Key: 1127, Name: Supplier#000001127, Nation: IRAQ, Balance: 5929.810000
Supplier Key: 1128, Name: Supplier#000001128, Nation: IRAN, Balance: 329.700000
Supplier Key: 1129, Name: Supplier#000001129, Nation: IRAQ, Balance: 6175.630000
Supplier Key: 1130, Name: Supplier#000001130, Nation: RUSSIA, Balance: 6841.610000
Supplier Key: 1131, Name: Supplier#000001131, Nation: PERU, Balance: 1922.700000
Supplier Key: 1132, Name: Supplier#000001132, Nation: ETHIOPIA, Balance: 5825.440000
Supplier Key: 1133, Name: Supplier#000001133, Nation: UNITED KINGDOM, Balance: 6206.460000
Supplier Key: 1134, Name: Supplier#000001134, Nation: EGYPT, Balance: 7977.480000
Supplier Key: 1135, Name: Supplier#000001135, Nation: IRAQ, Balance: 7628.250000
Supplier Key: 1136, Name: Supplier#000001136, Nation: ARGENTINA, Balance: 1058.120000
Supplier Key: 1137, Name: Supplier#000001137, Nation: CHINA, Balance: 5705.250000
Supplier Key: 1138, Name: Supplier#000001138, Nation: CHINA, Balance: -825.980000
Supplier Key: 1139, Name: Supplier#000001139, Nation: JAPAN, Balance: 8602.510000
Supplier Key: 1140, Name: Supplier#000001140, Nation: UNITED KINGDOM, Balance: 7384.860000
Supplier Key: 1141, Name: Supplier#000001141, Nation: CANADA, Balance: 2416.340000
Supplier Key: 1142, Name: Supplier#000001142, Nation: UNITED STATES, Balance: 8362.410000
Supplier Key: 1143, Name: Supplier#000001143, Nation: ALGERIA, Balance: 9032.450000
Supplier Key: 1144, Name: Supplier#000001144, Nation: FRANCE, Balance: 6383.220000
Supplier Key: 1145, Name: Supplier#000001145, Nation: CHINA, Balance: 8752.680000
Supplier Key: 1146, Name: Supplier#000001146, Nation: ALGERIA, Balance: 1294.180000
Supplier Key: 1147, Name: Supplier#000001147, Nation: IRAQ, Balance: 2301.430000
Supplier Key: 1148, Name: Supplier#000001148, Nation: RUSSIA, Balance: 2145.460000
Supplier Key: 1149, Name: Supplier#000001149, Nation: VIETNAM, Balance: 9783.310000
Supplier Key: 1150, Name: Supplier#000001150, Nation: MOROCCO, Balance: 9170.160000
Supplier Key: 1151, Name: Supplier#000001151, Nation: IRAN, Balance: -33.290000
Supplier Key: 1152, Name: Supplier#000001152, Nation: SAUDI ARABIA, Balance: -639.900000
Supplier Key: 1153, Name: Supplier#000001153, Nation: GERMANY, Balance: 1118.610000
Supplier Key: 1154, Name: Supplier#000001154, Nation: FRANCE, Balance: -572.400000
Supplier Key: 1155, Name: Supplier#000001155, Nation: EGYPT, Balance: 2527.960000
Supplier Key: 1156, Name: Supplier#000001156, Nation: MOROCCO, Balance: 3333.990000
Supplier Key: 1157, Name: Supplier#000001157, Nation: PERU, Balance: 9345.760000
Supplier Key: 1158, Name: Supplier#000001158, Nation: ALGERIA, Balance: 3321.960000
Supplier Key: 1159, Name: Supplier#000001159, Nation: INDONESIA, Balance: 5130.030000
Supplier Key: 1160, Name: Supplier#000001160, Nation: JAPAN, Balance: 362.520000
Supplier Key: 1161, Name: Supplier#000001161, Nation: SAUDI ARABIA, Balance: 7738.900000
Supplier Key: 1162, Name: Supplier#000001162, Nation: IRAQ, Balance: 1751.010000
Supplier Key: 1163, Name: Supplier#000001163, Nation: MOZAMBIQUE, Balance: 2181.530000
Supplier Key: 1164, Name: Supplier#000001164, Nation: ETHIOPIA, Balance: -89.700000
Supplier Key: 1165, Name: Supplier#000001165, Nation: MOZAMBIQUE, Balance: 8337.110000
Supplier Key: 1166, Name: Supplier#000001166, Nation: UNITED KINGDOM, Balance: 1787.490000
Supplier Key: 1167, Name: Supplier#000001167, Nation: IRAQ, Balance: -655.610000
Supplier Key: 1168, Name: Supplier#000001168, Nation: CHINA, Balance: 1154.170000
Supplier Key: 1169, Name: Supplier#000001169, Nation: PERU, Balance: 3075.740000
Supplier Key: 1170, Name: Supplier#000001170, Nation: KENYA, Balance: 2864.430000
Supplier Key: 1171, Name: Supplier#000001171, Nation: IRAN, Balance: 4528.080000
Supplier Key: 1172, Name: Supplier#000001172, Nation: PERU, Balance: 3453.940000
Supplier Key: 1173, Name: Supplier#000001173, Nation: MOZAMBIQUE, Balance: 1381.060000
Supplier Key: 1174, Name: Supplier#000001174, Nation: EGYPT, Balance: -597.600000
Supplier Key: 1175, Name: Supplier#000001175, Nation: BRAZIL, Balance: 8067.210000
Supplier Key: 1176, Name: Supplier#000001176, Nation: RUSSIA, Balance: 8622.410000
Supplier Key: 1177, Name: Supplier#000001177, Nation: INDIA, Balance: 870.590000
Supplier Key: 1178, Name: Supplier#000001178, Nation: MOROCCO, Balance: -132.660000
Supplier Key: 1179, Name: Supplier#000001179, Nation: CHINA, Balance: 1303.980000
Supplier Key: 1180, Name: Supplier#000001180, Nation: ALGERIA, Balance: 1965.640000
Supplier Key: 1181, Name: Supplier#000001181, Nation: INDONESIA, Balance: 1405.910000
Supplier Key: 1182, Name: Supplier#000001182, Nation: JAPAN, Balance: -854.270000
Supplier Key: 1183, Name: Supplier#000001183, Nation: BRAZIL, Balance: 6215.340000
Supplier Key: 1184, Name: Supplier#000001184, Nation: IRAQ, Balance: 3230.370000
Supplier Key: 1185, Name: Supplier#000001185, Nation: UNITED KINGDOM, Balance: 5727.030000
Supplier Key: 1186, Name: Supplier#000001186, Nation: ARGENTINA, Balance: 2177.900000
Supplier Key: 1187, Name: Supplier#000001187, Nation: PERU, Balance: 5008.550000
Supplier Key: 1188, Name: Supplier#000001188, Nation: KENYA, Balance: 4701.050000
Supplier Key: 1189, Name: Supplier#000001189, Nation: GERMANY, Balance: 6611.850000
Supplier Key: 1190, Name: Supplier#000001190, Nation: IRAQ, Balance: 1349.970000
Supplier Key: 1191, Name: Supplier#000001191, Nation: ALGERIA, Balance: 4824.610000
Supplier Key: 1192, Name: Supplier#000001192, Nation: ROMANIA, Balance: 4300.770000
Supplier Key: 1193, Name: Supplier#000001193, Nation: IRAQ, Balance: 55.500000
Supplier Key: 1194, Name: Supplier#000001194, Nation: MOZAMBIQUE, Balance: 6737.510000
Supplier Key: 1195, Name: Supplier#000001195, Nation: MOZAMBIQUE, Balance: 1428.620000
Supplier Key: 1196, Name: Supplier#000001196, Nation: PERU, Balance: 6729.760000
Supplier Key: 1197, Name: Supplier#000001197, Nation: JORDAN, Balance: 3184.680000
Supplier Key: 1198, Name: Supplier#000001198, Nation: FRANCE, Balance: 7951.580000
Supplier Key: 1199, Name: Supplier#000001199, Nation: INDONESIA, Balance: 1206.420000
Supplier Key: 1200, Name: Supplier#000001200, Nation: ROMANIA, Balance: 1224.160000
Supplier Key: 1201, Name: Supplier#000001201, Nation: VIETNAM, Balance: 2326.920000
Supplier Key: 1202, Name: Supplier#000001202, Nation: BRAZIL, Balance: 1512.220000
Supplier Key: 1203, Name: Supplier#000001203, Nation: ALGERIA, Balance: 3878.150000
Supplier Key: 1204, Name: Supplier#000001204, Nation: KENYA, Balance: 3130.810000
Supplier Key: 1205, Name: Supplier#000001205, Nation: IRAQ, Balance: 4467.070000
Supplier Key: 1206, Name: Supplier#000001206, Nation: ALGERIA, Balance: 1058.290000
Supplier Key: 1207, Name: Supplier#000001207, Nation: PERU, Balance: 8614.150000
Supplier Key: 1208, Name: Supplier#000001208, Nation: FRANCE, Balance: 5007.570000
Supplier Key: 1209, Name: Supplier#000001209, Nation: JAPAN, Balance: -766.940000
Supplier Key: 1210, Name: Supplier#000001210, Nation: INDONESIA, Balance: 7.250000
Supplier Key: 1211, Name: Supplier#000001211, Nation: MOROCCO, Balance: 9810.370000
Supplier Key: 1212, Name: Supplier#000001212, Nation: UNITED STATES, Balance: 1893.830000
Supplier Key: 1213, Name: Supplier#000001213, Nation: ARGENTINA, Balance: 4528.360000
Supplier Key: 1214, Name: Supplier#000001214, Nation: JORDAN, Balance: 8142.320000
Supplier Key: 1215, Name: Supplier#000001215, Nation: UNITED KINGDOM, Balance: 5961.500000
Supplier Key: 1216, Name: Supplier#000001216, Nation: KENYA, Balance: 5015.050000
Supplier Key: 1217, Name: Supplier#000001217, Nation: JORDAN, Balance: 3970.090000
Supplier Key: 1218, Name: Supplier#000001218, Nation: JAPAN, Balance: 8303.210000
Supplier Key: 1219, Name: Supplier#000001219, Nation: IRAQ, Balance: 4152.190000
Supplier Key: 1220, Name: Supplier#000001220, Nation: MOZAMBIQUE, Balance: -102.360000
Supplier Key: 1221, Name: Supplier#000001221, Nation: CHINA, Balance: 4533.750000
Supplier Key: 1222, Name: Supplier#000001222, Nation: EGYPT, Balance: -201.740000
Supplier Key: 1223, Name: Supplier#000001223, Nation: FRANCE, Balance: 6250.530000
Supplier Key: 1224, Name: Supplier#000001224, Nation: ARGENTINA, Balance: 681.750000
Supplier Key: 1225, Name: Supplier#000001225, Nation: MOZAMBIQUE, Balance: 5073.610000
Supplier Key: 1226, Name: Supplier#000001226, Nation: GERMANY, Balance: 9189.980000
Supplier Key: 1227, Name: Supplier#000001227, Nation: UNITED KINGDOM, Balance: 3115.270000
Supplier Key: 1228, Name: Supplier#000001228, Nation: IRAN, Balance: 7316.910000
Supplier Key: 1229, Name: Supplier#000001229, Nation: UNITED KINGDOM, Balance: 4379.670000
Supplier Key: 1230, Name: Supplier#000001230, Nation: ETHIOPIA, Balance: 6068.430000
Supplier Key: 1231, Name: Supplier#000001231, Nation: PERU, Balance: 9202.600000
Supplier Key: 1232, Name: Supplier#000001232, Nation: IRAN, Balance: 6112.130000
Supplier Key: 1233, Name: Supplier#000001233, Nation: IRAN, Balance: 6600.160000
Supplier Key: 1234, Name: Supplier#000001234, Nation: VIETNAM, Balance: 2856.290000
Supplier Key: 1235, Name: Supplier#000001235, Nation: JORDAN, Balance: -437.930000
Supplier Key: 1236, Name: Supplier#000001236, Nation: IRAN, Balance: 7606.440000
Supplier Key: 1237, Name: Supplier#000001237, Nation: ETHIOPIA, Balance: 8480.340000
Supplier Key: 1238, Name: Supplier#000001238, Nation: CHINA, Balance: 159.360000
Supplier Key: 1239, Name: Supplier#000001239, Nation: FRANCE, Balance: 3341.970000
Supplier Key: 1240, Name: Supplier#000001240, Nation: JORDAN, Balance: 427.430000
Supplier Key: 1241, Name: Supplier#000001241, Nation: INDIA, Balance: 9706.860000
Supplier Key: 1242, Name: Supplier#000001242, Nation: INDONESIA, Balance: 222.880000
Supplier Key: 1243, Name: Supplier#000001243, Nation: MOROCCO, Balance: 3851.330000
Supplier Key: 1244, Name: Supplier#000001244, Nation: ROMANIA, Balance: 3295.400000
Supplier Key: 1245, Name: Supplier#000001245, Nation: CANADA, Balance: 9851.620000
Supplier Key: 1246, Name: Supplier#000001246, Nation: MOROCCO, Balance: 2334.210000
Supplier Key: 1247, Name: Supplier#000001247, Nation: ALGERIA, Balance: 3036.540000
Supplier Key: 1248, Name: Supplier#000001248, Nation: EGYPT, Balance: 4175.170000
Supplier Key: 1249, Name: Supplier#000001249, Nation: CHINA, Balance: 999.080000
Supplier Key: 1250, Name: Supplier#000001250, Nation: ETHIOPIA, Balance: 3509.030000
